time,L,MLT,MLAT,R,RMS,Skewness,Kurtosis,Intermittency,Scale_Flatness,DFA_alpha,DFA_alpha_err,Hurst,Hurst_err,Higuchi_FD,Shannon_Entropy,Permutation_Entropy,Wavelet_Entropy,Spectral_Slope,Spectral_Slope_err,Spectral_Break,Storm_Phase
2015-03-04 04:44:29.743521,3.198243338541667,19.046817476562502,-4.583634940885417,3.166621684375,168.51784183966697,-0.21322580755586865,-1.1535688045218906,1.3196728230965282,2.319721510986531,1.8428205030925038,0.016301789441137114,1.8428205030925038,0.016301789441137114,0.6461534953718914,3.974323575231806,0.9573186061641404,0.8978424769738681,-2.9550381931158993,0.4195507061031482,0.21833318560171647,Quiet
2015-03-04 04:54:29.746815,3.4857869143229165,19.408313994791666,-4.66431158828125,3.45079861875,107.04107478188756,-0.18730857483051444,-1.1658359498473159,1.819199098529177,2.312568590388356,1.7808209299117066,0.022241248494139287,1.7808209299117066,0.022241248494139287,0.7629497041420439,4.064902346250868,0.9645987693304996,0.8976141709885767,-2.884518345089275,0.3910213564900706,0.21166676201923856,Quiet
2015-03-04 05:04:29.750189,3.7519220666666677,19.717650791666664,-4.740963458333334,3.713205437499999,71.64267398345991,-0.18671733714645763,-1.1903082838818353,2.156127121315684,2.3418465783474036,1.724953020424122,0.029294798215856194,1.724953020424122,0.029294798215856194,0.8347909621417954,3.9763194417573513,0.9663715955064232,0.8976358235483296,-2.657468946775575,0.3342673972473758,0.2201062350951799,Quiet
2015-03-04 05:14:29.753444,3.9975677999999992,19.988454458333333,-4.816529508333334,3.9552815874999996,51.78035668962994,-0.010043176756585998,-1.181863972670876,2.3039831901762575,2.33639751005936,1.599945792841962,0.04713477576186574,1.599945792841962,0.04713477576186574,0.8598301572242405,4.070335325367074,0.9734344917663809,0.8980128037703796,-2.6361843945115857,0.39850745218080963,0.044901788348245014,Quiet
2015-03-04 05:24:29.756779,4.225285258333333,20.229915083333335,-4.892434174999999,4.1783602208333335,37.47464629580598,-0.10743019522515901,-1.1436759970549493,2.4109787179218363,2.3351785915779013,1.5969249734399926,0.04748320338501144,1.5969249734399926,0.04748320338501144,0.898963041986252,4.064421084792918,0.9692071274027704,0.8983204981294931,-1.8188594257672228,0.31819116242955814,0.2066669416333431,Quiet
2015-03-04 05:34:29.760052,4.435619170833333,20.448403458333335,-4.969327687499999,4.383639383333334,27.289317972884984,-0.3027417410735264,-0.9490278951346904,2.4337001604674744,2.3599656731747456,1.3241369475927778,0.057257043484558796,1.3241369475927778,0.057257043484558796,0.9099567953055916,4.220452926556882,0.9635137975636593,0.8985492702943306,-1.5975139799859188,0.31317513950768733,0.24174536322792683,Quiet
2015-03-04 05:44:29.763327,4.62946545625,20.648622653645834,-5.047454184635416,4.572156445572916,20.583430411344704,-0.18490764914884497,-1.2028006864128122,2.400506857175728,2.338798627747355,1.4727653032744925,0.014281326150901826,1.4727653032744925,0.014281326150901826,0.9207610156151415,4.051261651447902,0.9654900820786293,0.8993195918103928,-2.408116838988659,0.27803922350516297,0.2683321382326146,Quiet
2015-03-04 05:54:29.766560,4.807534113281249,20.833990351562502,-5.126818750000001,4.744802855468749,14.3043546351541,-0.3928734255116644,-1.0804408506155097,2.4881699867885576,2.3265335699985106,1.377573659760214,0.043563304333916524,1.377573659760214,0.043563304333916524,0.946885452389456,4.035515357226953,0.9584402244850188,0.9017297822834697,-2.466096210976371,0.3003092465278957,0.14999993917287366,Quiet
2015-03-04 06:04:29.769776,4.97215601953125,21.007244648437503,-5.2072813632812505,4.902358597656249,10.926229290249447,0.11115210327896677,-1.1423718436727903,2.4886720440577115,2.352823360907749,1.1176151037928972,0.03672771559873419,1.1176151037928972,0.03672771559873419,0.952707254183263,4.060671192669207,0.9666418350087226,0.9039889473879414,-2.3788813028202322,0.278317154407301,0.19666704288481623,Quiet
2015-03-04 06:14:29.773009,5.122788710937499,21.170328203125,-5.28860409375,5.0454961015625,8.816898720856404,0.4256362998167307,-0.29973424279729066,2.481481180456254,2.369214648693176,1.01547046129244,0.04252578797459817,1.01547046129244,0.04252578797459817,0.9533470719968992,4.534688262287784,0.959618866000068,0.9054204028634938,-1.8758978114786466,0.286564817540741,0.26284193816689644,Quiet
2015-03-04 06:24:29.776164,5.26029421875,21.3249912109375,-5.37045496484375,5.1747893984374995,6.880876689255902,0.13015330182304435,-0.1531666859071854,2.493641537285934,2.3543443835713522,1.3851649871786929,0.037779308226571655,1.3851649871786929,0.037779308226571655,0.9644004321952798,4.7001805154150835,0.962033915158686,0.9117106401976617,-2.4973471362106143,0.26582421943408274,0.15166661464084508,Quiet
2015-03-04 06:34:29.779458,5.384210034375,21.472495606770828,-5.452446069531248,5.290735889843751,4.903606410764317,-0.21544743542350692,-0.6042604726132863,2.501224036973395,2.36472249577633,1.176761248630193,0.025221879312485755,1.176761248630193,0.025221879312485755,0.9743044600427962,4.4267476944699915,0.9556765590111165,0.9181235854017843,-2.0887885875749475,0.31280083786132834,0.2499988763211655,Quiet
2015-03-04 06:44:29.782613,5.494224444270833,21.614019468749998,-5.5341313484375,5.393766978125,4.626028049503611,0.32639860273550053,-0.5875251731774651,2.4761827637071345,2.355244229564146,1.0984867593701784,0.03210600395968914,1.0984867593701784,0.03210600395968914,0.9697547931113808,4.4175267724154015,0.961921351555516,0.9097851780483651,-1.7186891873601207,0.2603935764376773,0.27666658678009215,Quiet
2015-03-04 06:54:29.785847,5.592216348958333,21.750481182291665,-5.614999753125,5.484240491666668,3.731692163628186,-0.9032233426027376,0.1714126616069649,2.414138255662979,2.3690505694526784,1.4881431843376203,0.021524911735107996,1.4881431843376203,0.021524911735107996,0.9627056818602108,4.6209878229874395,0.9508343440137499,0.9009276183263891,-2.7643801803775903,0.30571248448750765,0.23499991057065528,Quiet
2015-03-04 07:04:29.788961,5.678368668229168,21.882602604166664,-5.694488376562501,5.562459903125,2.7714572402326683,0.03814944184094639,-0.3456481250017345,2.4695708507710536,2.3805722116360255,1.0471619631208389,0.039389078463582985,1.0471619631208389,0.039389078463582985,0.9763939906067077,4.537557678968959,0.9577285184139845,0.8758668049323209,-2.4802994685209367,0.40109794317354946,0.19406658140863717,Quiet
2015-03-04 07:14:29.792155,5.7516992375000005,22.011113770833333,-5.771966247916667,5.628695230729167,1.70015077083922,0.4565256809015662,-1.118585995708715,2.4680780833805986,2.3787596622776945,1.340060972714544,0.03182766398512255,1.340060972714544,0.03182766398512255,0.9803025401071052,3.9385958180451293,0.9548806660141368,0.8554813056446677,-2.3065966735911494,0.28665829480082794,0.2283333767709386,Quiet
2015-03-04 07:24:29.795329,5.812843132552084,22.136626364583336,-5.846734324479168,5.683148069791666,1.3368059613517322,-0.3927436906074086,0.5919821816513378,2.473668539972474,2.3869812861487154,1.4161967442111052,0.03309444846716387,1.4161967442111052,0.03309444846716387,0.9987584007339686,4.750351098249374,0.9591174055924094,0.8210072847346972,-2.5712611045526383,0.3287834662937781,0.13666621949870753,Quiet
2015-03-04 07:34:29.798443,5.861296187499999,22.25968873177083,-5.918020616927084,5.72600463984375,1.133004346885636,-0.2046623635851593,-0.18026681067909234,2.457854633213445,2.361095226228217,1.3816128154987286,0.026390902222784365,1.3816128154987286,0.026390902222784365,0.9930819175338728,4.469825919159881,0.9449043826595299,0.8139018405048835,-3.0089959566376554,0.29886386120673897,0.44453863773452595,Quiet
2015-03-04 07:44:29.801618,5.899541771875,22.380799307291667,-5.9849742554687495,5.75738349921875,0.4797171778167302,-0.0986789875297332,-0.33436139494526973,2.467329506186427,2.372590496140883,1.3764940952227809,0.03352409265284086,1.3764940952227809,0.03352409265284086,1.0073261630083328,4.586795753979742,0.9556586684231625,0.8064652576326564,-2.6009525507143088,0.26522911358960793,0.16166675206163142,Quiet
2015-03-04 07:54:29.804691,5.929900098437501,22.500459713541666,-6.046650229166667,5.777382341666667,0.35435396953608456,0.09809105328463281,-0.522682852258749,2.4498748233149414,2.3780802110534234,0.8910104434176547,0.03609000404153696,0.8910104434176547,0.03609000404153696,1.0105730107821864,4.461494492216753,0.9437899859186933,0.774240549431036,-1.7569670023089685,0.36288548443560065,0.21500003186392033,Quiet
2015-03-04 08:04:29.807766,5.945388865885417,22.619030018229168,-6.101997582031251,5.786070160416668,0.4720009865860471,-0.2496066346293335,-0.30022130027229377,2.4666180682382235,2.365689665896362,0.8676942777957801,0.042744964050023114,0.8676942777957801,0.042744964050023114,1.0111339226057228,4.516288489529913,0.9516079724603024,0.7970678609703593,-2.14914844878371,0.3897700059502862,,Quiet
2015-03-04 08:14:29.810840,5.940952451822916,22.737041619791665,-6.149840892447917,5.7834688343749985,0.7948051628222006,0.0409303544541144,-0.8646903737367779,2.460726518520175,2.3791964979578166,1.0600379817499046,0.03932402314791804,1.0600379817499046,0.03932402314791804,1.0212669175884468,4.301155004430385,0.9482245284001761,0.8163510912475846,-2.3131438915124,0.3799496365882453,0.37999996127615837,Quiet
2015-03-04 08:24:29.813855,5.925262725,22.85489315625,-6.188871481249999,5.769565290625,0.5954930322072346,0.373926245075983,0.5717972503904774,2.4605000929346788,2.3514855679266047,1.111499866023771,0.05487554637222605,1.111499866023771,0.05487554637222605,1.0245300722281192,4.606451949276104,0.9452885806544753,0.8235656134991053,-1.9775545232511433,0.31778417724599445,0.1983332370281442,Quiet
2015-03-04 08:34:29.816928,5.8994916625,22.97306296875,-6.217608975,5.744322846875001,1.2878726650482657,-0.22271128532759984,-0.605871617089186,2.4477759052584633,2.362871178561044,0.8385769425221781,0.0378421192219965,0.8385769425221781,0.0378421192219965,1.0243825320856388,4.3941250219973345,0.9437489838119274,0.8080335733254095,-1.6096553872347366,0.3925049440787927,0.02443808103152218,Quiet
2015-03-04 08:44:29.819963,5.871204284374999,23.091962656250004,-6.234381025,5.707662431250001,1.3095946791609268,0.6771450837933336,-0.6851136804633366,2.460904052590065,2.3578070681875127,0.9821207424702229,0.04627501122634304,0.9821207424702229,0.04627501122634304,1.0350792428341151,4.152009730776491,0.9489797106980222,0.8664728898137793,-1.5229075803299426,0.36395021732715754,0.023171418208279174,Quiet
2015-03-04 08:54:29.823038,5.8372403749999995,23.21204221875,-6.237286718749999,5.659476056250001,2.39272089422083,-0.3792853883613723,-0.05847269137874722,2.40911322551228,2.3588261867479354,0.6690488815297978,0.03760828916777331,0.6690488815297978,0.03760828916777331,1.0174212157355904,4.584403049271829,0.9519034800338004,0.8369999233900768,-1.1989072493329191,0.41369337309774573,0.22216423600092147,Quiet
2015-03-04 09:04:29.826011,5.783181420052083,23.333933140625,-6.22413278828125,5.599612834635416,1.4714661904277977,-0.07367313349757136,-0.35745524691491326,2.394337617043078,2.360422985214551,0.678777513543677,0.03987995945481063,0.678777513543677,0.03987995945481063,1.0087151783121187,4.533109674624097,0.9515426421994362,0.8136640735131117,-1.1586688063362827,0.44382134546727614,0.21666889434333406,Quiet
2015-03-04 09:14:29.829086,5.705353096614584,23.4581539921875,-6.192392317708334,5.527874441145833,1.777413628009445,-0.676635314215007,-0.4610418386006079,2.3787892284920815,2.341380099200339,0.9213349718641556,0.04286999820770349,0.9213349718641556,0.04286999820770349,1.0019876351430048,4.263269138990051,0.9513615030501562,0.7863185432022602,-1.5357161095478125,0.42452385857989067,,Quiet
2015-03-04 09:24:29.832060,5.6153002880208325,23.585313046875,-6.13911800078125,5.444040953125001,1.5995570043100977,0.13735760947070796,-1.5531321789860255,2.3644585781147565,2.3584019765447293,1.0526639432171478,0.04493933994570126,1.0526639432171478,0.04493933994570126,1.017931388053042,3.585762444229228,0.9435164837319105,0.8186592870891451,-1.4614898669763172,0.40725083521329425,0.33000010661248097,Quiet
2015-03-04 09:34:29.834994,5.510849957291666,23.71615184375,-6.060835778125001,5.347819548177084,2.309977462585746,0.13841328807367895,-0.736267339990428,2.356015005763847,2.352532518619158,0.5356660212645061,0.04181688804261954,0.5356660212645061,0.04181688804261954,1.0162168550247954,4.352290534534945,0.9466446395445833,0.8355887491293668,-0.7928692383753309,0.3892498147234473,0.2483333877495209,Quiet
2015-03-04 09:44:29.837948,5.408402393489583,23.851570382812504,-5.953414858854168,5.23887924921875,3.1828523524006482,-0.2013014013118661,-0.262028306652633,2.2770500503096254,2.341672158141068,1.1282424147289511,0.03554527002235214,1.1282424147289511,0.03554527002235214,0.9971491925896171,4.5186804716613915,0.9478396828929249,0.8706874281922328,-1.9221654662613596,0.311468292686897,0.2116733265186494,Quiet
2015-03-04 09:54:29.840883,5.282224424739582,19.19934492225781,-5.811885515104168,5.1168380734375,7.483555878957257,0.40485484635983754,-0.5582547764178143,1.4772484177628447,2.3400697393895644,1.6217170117246238,0.025131412158943704,1.6217170117246238,0.025131412158943704,0.8298918147431706,4.400909021032874,0.950543831442076,0.8677756438159896,-2.6169502157811304,0.2219200539062368,0.25000004909132084,Quiet
